"AddedDate(GMT+2)","Application","Component","ComponentId","EntryType","EventType","InstanceId","Level","ProcessId","SessionId","Tenant","UserId","Message"
"2016-10-07 11:54:27.202","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","2001","czprdjruncik:8710","Debug","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single",,"Creating server-side contract handler for 'Infor.BI.ApplicationStudio.Contracts.IApplicationStudioService'"
"2016-10-07 11:54:27.202","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","3","czprdjruncik:8710","Info","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single",,"Session 'urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936' established and activated in database."
"2016-10-07 11:54:27.220","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single",,"Entering function 'AppStudioContracts.LoginSso': ssoTicket = mXrUaSMneKBBdjgW6xwx55h16zLdGgcC5/JD/N5yYFUShEP3cf6K7rosgK9KKjdKWAOpufYY67WmybFKnjbzqrfjCkWu6ZPHBGlZTNfCSiH2r4YBzqZhU7Mh6KAr7LpRkG7qbbxKdqPc7chmOtNcAkgra/T1r5F/lO8FNJa2Y8cPSj3HGAr8N75s7cISTYmyum3mpyBKBCcMEH1vV2yU2niiZ+ReseqM0s0TOh7rrfEwOk73t9gKcHpBRi3G3iu2kudxnALB7bUHW7JLsBa4n8KlXU3qLgdXrssynBDF9KItpj1hT2CW+9FaXzl7cDSVqMr7FSNEN1ypPz4SpvRIsLoyXYRZPvfXEV0Lb+AA+VmRrz1Er9h47cHqaJLEkpZkDjrJGiqE8F0UnaeTofnxpLB13dU8kEOPESdKmj2nnhzFdhM4SyWJ8DiEVujrtR54CCh+Xk/U2MqJxIjuqy5m6RA7h/J4Si+JKib/Zcc3jDwFhDPU3aBJs5GwkzT3aEuxkHF9FC7OJwugfkkyYvDPG4FweMBPNl06auEzLySZVd1XrnNG5aRbqLR2NVwc6NEjad2pSO+LLpQGjgljNAW+EFxOAQwoRSFhnyhXYxoHdxYKWxkbbBX+SDo530My7YJcvCRlXniS2kY8xqu5rBa76JtJcmDjKKjkWqp/Qxb7CO0/t/DpY0MVYyCtpBgFMWcNrybfey4M8+7mCCkZ1OIjmMMONDggW21FQlItbcuktysjF3PgmctvRzo5KocZw8Cl5V0EwWIOOf62lxo4jSrnv+UBe0kVqrH2r8k5CBHgjRn9LPuIU4Pdh+gg34BmzVXqX0vg6dtVk4+NWROc01VRAsbnKQKIigoINbw3sJbzfutoAYm7foH+vDxvwuTttuygoZ1jnNZzCILACX16xU8HoQ=="
"2016-10-07 11:54:27.232","Application Studio Service Worker","Infor.BI.Repository.Metadata.Proxy.RepositoryServiceProxy",,"General","60","czprdjruncik:8710","Debug","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single",,"Proxy Repository/RepositoryRegistry created: receiveTimeout=02:00:00, sessionTimeout=02:00:00"
"2016-10-07 11:54:27.251","Application Studio Service Worker","Infor.BI.Repository.Metadata.RepositoryManager",,"General","-1","czprdjruncik:8710","Info","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single",,"Refreshing connection to repository service. Repository registrations and repository settings will be refreshed."
"2016-10-07 11:54:27.271","Application Studio Service Worker","Infor.BI.Reporting.Metadata.Repository.RepositoryConnection",,"TimeStart","60001","czprdjruncik:8710","Debug","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single",,"Connecting to 'DefaultName0' using ticket."
"2016-10-07 11:54:27.274","Application Studio Service Worker","Infor.BI.Repository.Metadata.RepositoryManager",,"General","2200","czprdjruncik:8710","Info","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single",,"Connecting to repository 'DefaultName0' (17F1E47D-1E84-4EA0-8E50-5C242CA71FE6)"
"2016-10-07 11:54:27.314","Application Studio Service Worker","Infor.BI.Repository.Metadata.Proxy.RepositoryAccessProxy",,"General","60","czprdjruncik:8710","Debug","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single",,"Proxy Repository/RepositoryAccess created: receiveTimeout=02:00:00, sessionTimeout=02:00:00"
"2016-10-07 11:54:27.333","Application Studio Service Worker","Infor.BI.Repository.Metadata.Proxy.RepositoryAccessProxy",,"General","-1","czprdjruncik:8710","Info","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single",,"Connecting repository '17F1E47D-1E84-4EA0-8E50-5C242CA71FE6'..."
"2016-10-07 11:54:27.525","Application Studio Service Worker","Infor.BI.Repository.Metadata.Profiler",,"TimeStart","4002","czprdjruncik:8710","Debug","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single",,"AuthenticateTicket"
"2016-10-07 11:54:27.587","Application Studio Service Worker","Infor.BI.Repository.Metadata.Repository",,"General","-1","czprdjruncik:8710","Debug","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single","Admin","New user authenticated to repository 17F1E47D-1E84-4EA0-8E50-5C242CA71FE6. Connected users: 1"
"2016-10-07 11:54:27.587","Application Studio Service Worker","Infor.BI.Repository.Metadata.Profiler",,"TimeEnd","4002","czprdjruncik:8710","Debug","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single","Admin","AuthenticateTicket: 62 ms"
"2016-10-07 11:54:27.588","Application Studio Service Worker","Infor.BI.Reporting.Metadata.Repository.RepositoryConnection",,"TimeEnd","60001","czprdjruncik:8710","Debug","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single","Admin","Connecting to 'DefaultName0' using ticket.: 315 ms"
"2016-10-07 11:54:27.591","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","51","czprdjruncik:8710","Debug","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single","Admin","Leaving function 'AppStudioContracts.LoginSso': return = iGROnQN2Wjth3CioRCqkWQqrX/hVm+isdLgGu2xUF8BPzkctCYuMmVox3IADDKNaIh5ZiDInoMHkD2jTJB4PUN2FtoAWscUkfQlQ8ol7T+xpQ9FRcph5XhvA5TIE1d6xLu5W9r3KP/0CBW9d2xpLhFzGhC4EPrnLwVhjqxwGhgqizuZ3nhxmTL1BjIQ3nxAHvZTCfkEK2tZu/15RBwbZUc3KcaLKumPDHRpS8G4FbuZjgjsSuemZAp0Io8w8nnIIE2N655ZhM03W6Jj4X3go8yMrSBaHYOfzCXkaYLWLGE8zEznZenw629YSOzV6w0PsQC/aGHXi1+CvY60ydh5ZJ1WmzCh1ApcqAh4BOdlNSoL5pqSnu82x3q6tTM3V/C9Nk1UCBCuqqIKjHBLbEo2anYKFXoMojCuD39AFzBoLeqYhBQ4yCANOHaGfYI7g/XcXxD8WRgu21XOjB4HSf0/drzZm2NHKaqMxs9x2acg51U58H7us4a789bu2rElnFi6XidU22kh29aZq8nUfBmgcSBDSE4/GTPY4gMTv50SdH2iEBJIwylGXtbCkhUWknD86ID9nA3JZJpvzl1Dv3p1I6wkhtcVOtQYZJbvN93V9KFCHDBN/1HTjCLRJDSRR5tfIzwkM01wL4Im7oP6AKaDQyDJ+S0iqZnmN9FqSgH6voqi1QS62fm0UJmvEUghWeBjgKkNyembbyLLh98xbIfXelfn/LP21+sIvAhc1MDLQNouHToRQg5mWNnfVAzDUeEgvmz52dtNo2vORslNtorcStqhlkPaZMnsuhkV5A3znMtg3geEJHXW0GPubdGCRiaMH0JRo2N3dgK4T3AO7afLXeMLtLoAiSUbiZI+GzJgACBbktZI70yWwl4TuOqyDb8cGMlKbImNRl7RzxpGLtnvo8w=="
"2016-10-07 11:54:27.594","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single","Admin","Entering function 'AppStudioContracts.GetProjects': "
"2016-10-07 11:54:27.787","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","51","czprdjruncik:8710","Debug","21156","urn:uuid:624EC77C-F1BD-4B79-95CB-9C2E299F9936","single","Admin","Leaving function 'AppStudioContracts.GetProjects': return = 12 item(s)"
"2016-10-07 11:54:27.807","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Context.AppStudioServiceUserContext+AppStudioServiceUserContextData",,"General","-1","czprdjruncik:8710","Info","21156",,,,"Security provider 'Infor.BI.Repository.Metadata.RepositoryLibraryUserContext+RepositoryLibraryUserContextData' registered."
"2016-10-07 11:54:27.807","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Context.AppStudioServiceUserContext",,"General","24","czprdjruncik:8710","Info","21156",,,,"Context for session 'urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD' created."
"2016-10-07 11:54:27.815","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","2001","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single",,"Creating server-side contract handler for 'Infor.BI.ApplicationStudio.Contracts.IApplicationStudioConnection'"
"2016-10-07 11:54:27.815","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","3","czprdjruncik:8710","Info","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single",,"Session 'urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD' established and activated in database."
"2016-10-07 11:54:27.819","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single",,"Entering function 'AppStudioContracts.CreateFromId': ssoTicket = iGROnQN2Wjth3CioRCqkWQqrX/hVm+isdLgGu2xUF8BPzkctCYuMmVox3IADDKNaIh5ZiDInoMHkD2jTJB4PUN2FtoAWscUkfQlQ8ol7T+xpQ9FRcph5XhvA5TIE1d6xLu5W9r3KP/0CBW9d2xpLhFzGhC4EPrnLwVhjqxwGhgqizuZ3nhxmTL1BjIQ3nxAHvZTCfkEK2tZu/15RBwbZUc3KcaLKumPDHRpS8G4FbuZjgjsSuemZAp0Io8w8nnIIE2N655ZhM03W6Jj4X3go8yMrSBaHYOfzCXkaYLWLGE8zEznZenw629YSOzV6w0PsQC/aGHXi1+CvY60ydh5ZJ1WmzCh1ApcqAh4BOdlNSoL5pqSnu82x3q6tTM3V/C9Nk1UCBCuqqIKjHBLbEo2anYKFXoMojCuD39AFzBoLeqYhBQ4yCANOHaGfYI7g/XcXxD8WRgu21XOjB4HSf0/drzZm2NHKaqMxs9x2acg51U58H7us4a789bu2rElnFi6XidU22kh29aZq8nUfBmgcSBDSE4/GTPY4gMTv50SdH2iEBJIwylGXtbCkhUWknD86ID9nA3JZJpvzl1Dv3p1I6wkhtcVOtQYZJbvN93V9KFCHDBN/1HTjCLRJDSRR5tfIzwkM01wL4Im7oP6AKaDQyDJ+S0iqZnmN9FqSgH6voqi1QS62fm0UJmvEUghWeBjgKkNyembbyLLh98xbIfXelfn/LP21+sIvAhc1MDLQNouHToRQg5mWNnfVAzDUeEgvmz52dtNo2vORslNtorcStqhlkPaZMnsuhkV5A3znMtg3geEJHXW0GPubdGCRiaMH0JRo2N3dgK4T3AO7afLXeMLtLoAiSUbiZI+GzJgACBbktZI70yWwl4TuOqyDb8cGMlKbImNRl7RzxpGLtnvo8w==, project = 51F813FE-8B5F-424C-B0DB-2CEE025A04B5"
"2016-10-07 11:54:27.819","Application Studio Service Worker","Infor.BI.Reporting.Context.ReportingUserContext",,"TimeStart","60001","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single",,"Logging in to repository via ticket."
"2016-10-07 11:54:27.819","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Context.AppStudioServiceUserContext",,"TimeStart","60001","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single",,"Authenticating to repository"
"2016-10-07 11:54:27.819","Application Studio Service Worker","Infor.BI.Reporting.Metadata.Repository.RepositoryConnection",,"TimeStart","60001","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single",,"Connecting to 'DefaultName0' using ticket."
"2016-10-07 11:54:27.819","Application Studio Service Worker","Infor.BI.Repository.Metadata.Profiler",,"TimeStart","4002","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single",,"AuthenticateTicket"
"2016-10-07 11:54:27.832","Application Studio Service Worker","Infor.BI.Repository.Metadata.Repository",,"General","-1","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","New user authenticated to repository 17F1E47D-1E84-4EA0-8E50-5C242CA71FE6. Connected users: 2"
"2016-10-07 11:54:27.833","Application Studio Service Worker","Infor.BI.Repository.Metadata.Profiler",,"TimeEnd","4002","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","AuthenticateTicket: 14 ms"
"2016-10-07 11:54:27.833","Application Studio Service Worker","Infor.BI.Reporting.Metadata.Repository.RepositoryConnection",,"TimeEnd","60001","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Connecting to 'DefaultName0' using ticket.: 14 ms"
"2016-10-07 11:54:27.833","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Context.AppStudioServiceUserContext",,"General","-1","czprdjruncik:8710","Info","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Authentication to repository succeeded."
"2016-10-07 11:54:27.833","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Context.AppStudioServiceUserContext",,"TimeEnd","60001","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Authenticating to repository: 14 ms"
"2016-10-07 11:54:27.833","Application Studio Service Worker","Infor.BI.Reporting.Context.ReportingUserContext",,"TimeStart","60001","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Creating repository model for project 51F813FE-8B5F-424C-B0DB-2CEE025A04B5."
"2016-10-07 11:54:27.969","Application Studio Service Worker","Infor.BI.Reporting.Metadata.MetadataManager",,"General","30200","czprdjruncik:8710","Warn","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Repository inconsistency detected: Authorization object 54FCD190-6D5D-4829-9D6A-082FEC943EBF does not exist."
"2016-10-07 11:54:27.970","Application Studio Service Worker","Infor.BI.Reporting.Metadata.MetadataManager",,"General","30200","czprdjruncik:8710","Warn","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Repository inconsistency detected: Reporting role D8FADCE0-F4C0-498E-B13B-DADA81B45329 does not exist."
"2016-10-07 11:54:28.042","Application Studio Service Worker","Infor.BI.Repository.Metadata.Objects.Project+ProjectVariableValueFactory",,"General","-1","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","User session values loaded for user 'Admin' in batch. Defined values '148', null values 4. Type: DataObjectBase"
"2016-10-07 11:54:28.091","Application Studio Service Worker","Infor.BI.Repository.Metadata.Objects.Project+DataSourceSettingFactory",,"General","-1","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","User session values loaded for user 'Admin' in batch. Defined values '1', null values 0. Type: ProjectDataSourceSetting"
"2016-10-07 11:54:28.137","Application Studio Service Worker","Infor.BI.Repository.Metadata.Objects.Reporting+ReportingSettingFactory",,"General","-1","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","User session values loaded for user 'Admin' in batch. Defined values '8', null values 174. Type: DataObjectBase"
"2016-10-07 11:54:28.140","Application Studio Service Worker","Infor.BI.Reporting.Context.ReportingUserContext",,"General","-1","czprdjruncik:8710","Info","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Creation of repository model for project 51F813FE-8B5F-424C-B0DB-2CEE025A04B5 suceeded."
"2016-10-07 11:54:28.140","Application Studio Service Worker","Infor.BI.Reporting.Context.ReportingUserContext",,"TimeEnd","60001","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Creating repository model for project 51F813FE-8B5F-424C-B0DB-2CEE025A04B5.: 306 ms"
"2016-10-07 11:54:28.140","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Context.AppStudioServiceUserContext",,"TimeStart","60001","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Executing post-login operations."
"2016-10-07 11:54:28.605","Application Studio Service Worker","Infor.BI.Reporting.Context.DatabaseAliasConnector",,"TimeStart","60100","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Connecting to aliases (part 1)"
"2016-10-07 11:54:28.610","Application Studio Service Worker","Infor.BI.Reporting.Context.DatabaseAliasUtilities.AleaDatabaseAliasUtilities",,"TimeStart","60002","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Connecting alias 'Best Practices OLAP'"
"2016-10-07 11:54:28.667","Application Studio Service Worker","Infor.BI.Reporting.Context.DatabaseAliasUtilities.AleaDatabaseAliasUtilities",,"TimeStart","60002","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Connecting to alias database"
"2016-10-07 11:54:28.680","Application Studio Service Worker","Mis.Olap.XmlaDriver.DiscoverRequest",,"TimeStart","60003","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","XMLA:ExecuteSchema DISCOVER_DATASOURCES"
"2016-10-07 11:54:28.709","Application Studio Service Worker","Infor.BI.Service.Core.Helpers.ServiceCertificateValidator",,"General","209","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Validating certificate... (subject-name = 'E=noreply@infor.com, CN=CZPR-DBSRV, OU=Organizational Unit, O=Infor, L=Darmstadt, S=Germany, C=DE', thumbprint = 'F42896..6A7F63', not-after = '02.06.2026 15:19:34', issuer = 'E=noreply@infor.com, CN=CZPR-DBSRV, OU=Organizational Unit, O=Infor, L=Darmstadt, S=Germany, C=DE' (thumbprint = '<self-signed>'))"
"2016-10-07 11:54:28.778","Application Studio Service Worker","Infor.BI.Configuration.Security.CertificateRegistry",,"General","2","czprdjruncik:8710","Error","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Certificate is not trusted by Farm (subject = 'E=noreply@infor.com, CN=CZPR-DBSRV, OU=Organizational Unit, O=Infor, L=Darmstadt, S=Germany, C=DE', thumbprint = 'F428968163DCC96448D33B5496489CB05C6A7F63', issuer = 'E=noreply@infor.com, CN=CZPR-DBSRV, OU=Organizational Unit, O=Infor, L=Darmstadt, S=Germany, C=DE') 0 -> FrameworkSecurityException: Certificate is not trusted by Farm (subject = 'E=noreply@infor.com, CN=CZPR-DBSRV, OU=Organizational Unit, O=Infor, L=Darmstadt, S=Germany, C=DE', thumbprint = 'F428968163DCC96448D33B5496489CB05C6A7F63', issuer = 'E=noreply@infor.com, CN=CZPR-DBSRV, OU=Organizational Unit, O=Infor, L=Darmstadt, S=Germany, C=DE') Stack Trace: at Infor.BI.Configuration.Security.CertificateRegistry.Validate(X509Certificate2 certificate, X509Chain chain, SslPolicyErrors sslPolicyErrors) in D:\JenkinsBuilds\FWK_1200D\Sources\Infor.BI.Configuration\Security\CertificateRegistry.cs:line 86 at Infor.BI.Service.Core.Helpers.ServiceCertificateValidator.Validate(Object sender, X509Certificate certificate, X509Chain chain, SslPolicyErrors sslPolicyErrors) in D:\JenkinsBuilds\FWK_1200D\Sources\Infor.BI.Service.Core\Helpers\ServiceCertificateValidator.cs:line 60 at System.Net.Security.RemoteCertificateValidationCallback.Invoke(Object sender, X509Certificate certificate, X509Chain chain, SslPolicyErrors sslPolicyErrors) <suppressed system method calls> "
"2016-10-07 11:54:28.779","Application Studio Service Worker","Infor.BI.Service.Core.Helpers.ServiceCertificateValidator",,"General","209","czprdjruncik:8710","Debug","21156","urn:uuid:934C1C52-DDDF-4DD9-BB94-5269E40639DD","single","Admin","Validating certificate... done (false: framework validation failed) (subject-name = 'E=noreply@infor.com, CN=CZPR-DBSRV, OU=Organizational Unit, O=Infor, L=Darmstadt, S=Germany, C=DE', thumbprint = 'F42896..6A7F63', not-after = '02.06.2026 15:19:34', issuer = 'E=noreply@infor.com, CN=CZPR-DBSRV, OU=Organizational Unit, O=Infor, L=Darmstadt, S=Germany, C=DE' (thumbprint = '<self-signed>'))"
